episode,train_return,steps,epsilon,q_rows,eval_winrate,eval_return
766,111.3618,9,0.130961,325,,
767,110.8928,9,0.130779,325,,
768,110.9463,12,0.130537,325,,
769,110.9669,9,0.130356,325,,
770,105.8400,11,0.130135,325,,
771,111.1010,9,0.129955,325,,
772,110.9120,9,0.129775,325,,
773,110.9794,9,0.129596,325,,
774,110.9489,9,0.129417,325,,
775,111.0685,9,0.129238,325,,
776,111.6429,12,0.129001,325,,
777,110.7605,9,0.128824,325,,
778,111.1388,10,0.128627,325,,
779,111.4995,12,0.128391,325,,
780,110.9486,10,0.128195,325,,
781,110.8857,9,0.128020,325,,
782,110.6200,12,0.127786,325,,
783,109.7544,9,0.127611,325,,
784,110.8582,9,0.127437,325,,
785,110.6788,9,0.127263,325,,
786,112.0425,11,0.127051,325,,
787,107.7384,13,0.126801,325,,
788,111.0632,9,0.126628,325,,
789,110.4733,14,0.126360,325,,
790,110.1693,10,0.126170,325,,
791,111.3303,10,0.125979,325,,
792,109.6780,12,0.125752,325,,
793,111.1318,9,0.125582,325,,
794,111.3625,10,0.125393,325,,
795,111.3415,16,0.125092,325,,
796,107.4553,17,0.124773,325,,
797,106.7803,13,0.124531,325,,
798,110.4589,11,0.124326,325,,
799,110.9049,11,0.124122,325,,
800,110.7529,9,0.123955,325,1.0000,110.9408
801,108.1685,11,0.123752,325,,
802,111.2111,9,0.123587,325,,
803,110.1794,11,0.123384,325,,
804,110.4335,10,0.123201,325,,
805,110.0652,11,0.123000,325,,
806,110.4450,11,0.122800,325,,
807,110.8650,9,0.122636,325,,
808,111.0992,14,0.122382,325,,
809,110.3689,10,0.122202,325,,
810,112.5861,11,0.122003,325,,
811,111.0898,9,0.121841,325,,
812,111.1608,11,0.121644,325,,
813,110.9210,9,0.121483,325,,
814,111.0517,11,0.121287,325,,
815,106.3846,11,0.121091,325,,
816,107.8413,12,0.120878,325,,
817,111.2687,10,0.120701,325,,
818,110.8891,10,0.120525,325,,
819,111.1279,9,0.120366,325,,
820,110.9170,9,0.120208,325,,
821,111.0355,11,0.120015,325,,
822,110.8193,9,0.119858,325,,
823,102.7617,15,0.119596,325,,
824,110.8674,9,0.119440,325,,
825,110.8497,11,0.119249,325,,
826,111.0830,10,0.119076,325,,
827,110.3874,10,0.118904,325,,
828,110.9109,11,0.118715,325,,
829,110.9209,9,0.118560,325,,
830,110.8641,9,0.118406,325,,
831,112.6678,11,0.118218,325,,
832,108.4658,10,0.118048,325,,
833,106.5515,10,0.117878,325,,
834,110.8015,10,0.117709,325,,
835,111.2437,12,0.117506,325,,
836,106.9656,13,0.117287,325,,
837,111.2227,9,0.117135,325,,
838,111.0328,9,0.116985,325,,
839,109.9002,12,0.116784,325,,
840,110.8468,9,0.116634,325,,
841,110.5735,11,0.116451,325,,
842,111.0556,9,0.116301,325,,
843,111.0440,9,0.116152,325,,
844,110.8788,9,0.116004,325,,
845,111.0127,9,0.115855,325,,
846,101.9830,14,0.115625,325,,
847,-101.0569,12,0.115429,325,,
848,109.6314,9,0.115282,325,,
849,111.6017,10,0.115119,325,,
850,110.4347,12,0.114924,325,1.0000,111.0450
851,110.8077,9,0.114778,325,,
852,110.8876,9,0.114632,325,,
853,110.2998,10,0.114471,325,,
854,110.8500,9,0.114326,325,,
855,110.8971,9,0.114181,325,,
856,110.6088,11,0.114005,326,,
857,110.8836,9,0.113861,326,,
858,112.6182,12,0.113670,326,,
859,110.7994,9,0.113527,326,,
860,111.4732,11,0.113352,326,,
861,110.3926,10,0.113194,326,,
862,110.6341,13,0.112989,326,,
863,111.0479,10,0.112832,326,,
864,111.3961,10,0.112675,326,,
865,110.9067,9,0.112534,326,,
866,111.5346,10,0.112378,326,,
867,106.7228,11,0.112207,326,,
868,111.5001,10,0.112051,326,,
869,110.9585,9,0.111912,326,,
870,111.7904,10,0.111757,326,,
871,110.9824,9,0.111618,326,,
872,110.9709,9,0.111480,326,,
873,110.9432,9,0.111342,326,,
874,110.8014,9,0.111204,326,,
875,110.8830,9,0.111066,326,,
876,111.1360,9,0.110929,326,,
877,110.9625,9,0.110792,326,,
878,111.0836,9,0.110656,326,,
879,109.1729,11,0.110489,326,,
880,110.7348,9,0.110353,326,,
881,110.8513,9,0.110217,326,,
882,110.0296,9,0.110082,326,,
883,111.2597,11,0.109917,326,,
884,110.9802,9,0.109782,326,,
885,111.0577,10,0.109633,326,,
886,111.2410,9,0.109499,326,,
887,111.0140,9,0.109365,326,,
888,111.7189,10,0.109217,326,,
889,110.7341,11,0.109055,326,,
890,110.9876,9,0.108922,326,,
891,111.8599,10,0.108775,326,,
892,110.9886,9,0.108643,326,,
893,110.3110,11,0.108482,326,,
894,111.7278,10,0.108336,326,,
895,110.9017,9,0.108204,326,,
896,111.5730,11,0.108045,326,,
897,111.3977,10,0.107900,326,,
898,111.4696,11,0.107741,326,,
899,111.1794,9,0.107611,326,,
900,111.0360,9,0.107481,326,1.0000,111.1533
901,111.4939,10,0.107338,326,,
902,111.3084,11,0.107180,326,,
903,111.3232,9,0.107052,326,,
904,110.8718,9,0.106924,326,,
905,111.9989,10,0.106782,326,,
906,110.9886,9,0.106654,326,,
907,110.5036,14,0.106456,326,,
908,110.9566,9,0.106329,326,,
909,110.9180,9,0.106203,326,,
910,101.3167,22,0.105894,326,,
911,-103.7086,11,0.105741,326,,
912,111.5804,10,0.105602,326,,
913,110.8730,9,0.105477,326,,
914,106.3832,10,0.105338,326,,
915,110.3285,10,0.105200,326,,
916,112.6800,12,0.105035,326,,
917,109.9964,11,0.104883,326,,
918,110.8130,9,0.104760,326,,
919,111.1425,9,0.104637,326,,
920,111.8605,10,0.104501,326,,
921,107.8383,11,0.104351,326,,
922,111.4126,10,0.104215,326,,
923,110.9600,9,0.104093,326,,
924,111.3703,9,0.103972,326,,
925,110.9439,10,0.103837,326,,
926,109.4495,13,0.103662,326,,
927,110.5474,14,0.103475,326,,
928,110.9777,9,0.103355,326,,
929,110.8534,9,0.103235,326,,
930,111.0234,11,0.103089,326,,
931,111.7202,10,0.102956,326,,
932,111.1020,9,0.102837,326,,
933,110.8794,9,0.102718,326,,
934,110.9452,9,0.102600,326,,
935,110.8186,9,0.102482,326,,
936,110.9695,9,0.102364,326,,
937,110.8249,10,0.102233,326,,
938,111.0782,9,0.102115,326,,
939,110.7485,9,0.101998,326,,
940,110.9914,9,0.101881,326,,
941,110.3654,14,0.101700,326,,
942,112.1759,11,0.101558,326,,
943,108.8372,12,0.101404,326,,
944,108.5591,9,0.101288,326,,
945,111.4332,10,0.101160,326,,
946,110.9295,9,0.101045,326,,
947,110.9731,9,0.100931,326,,
948,111.0001,9,0.100816,326,,
949,110.7921,9,0.100702,326,,
950,110.9662,10,0.100575,326,1.0000,111.1844
951,111.1358,9,0.100462,326,,
952,110.9642,9,0.100348,326,,
953,111.0519,9,0.100235,326,,
954,112.5051,17,0.100022,326,,
955,109.4308,11,0.099885,326,,
956,111.5600,11,0.099748,326,,
957,111.3656,10,0.099623,326,,
958,110.9237,9,0.099512,326,,
959,110.9249,9,0.099401,326,,
960,111.2523,9,0.099290,326,,
961,111.6923,10,0.099166,326,,
962,109.6893,10,0.099044,326,,
963,111.7264,10,0.098921,326,,
964,110.8865,9,0.098811,326,,
965,110.9829,9,0.098702,326,,
966,110.8005,9,0.098592,326,,
967,111.0019,9,0.098483,326,,
968,111.0642,9,0.098374,326,,
969,112.2432,12,0.098229,326,,
970,110.8934,10,0.098109,326,,
971,110.9012,9,0.098001,326,,
972,111.4916,13,0.097845,326,,
973,111.1544,9,0.097737,326,,
974,106.3829,10,0.097618,326,,
975,108.0125,11,0.097487,326,,
976,111.4094,10,0.097369,326,,
977,110.5521,10,0.097250,326,,
978,111.4670,10,0.097132,326,,
979,110.9209,9,0.097027,326,,
980,111.5113,11,0.096897,326,,
981,111.0864,9,0.096792,326,,
982,110.8103,9,0.096687,326,,
983,111.1664,9,0.096582,326,,
984,110.3133,16,0.096396,326,,
985,111.0909,9,0.096292,326,,
986,110.9346,9,0.096188,326,,
987,110.8955,10,0.096072,326,,
988,111.0869,9,0.095969,326,,
989,111.1104,11,0.095843,326,,
990,111.2825,11,0.095717,326,,
991,110.9466,10,0.095602,326,,
992,111.1292,9,0.095500,326,,
993,110.9971,9,0.095398,326,,
994,111.1284,9,0.095296,326,,
995,110.9276,9,0.095194,326,,
996,111.0565,10,0.095081,326,,
997,110.8642,9,0.094980,326,,
998,111.0416,9,0.094879,326,,
999,110.8810,9,0.094778,326,,
1000,110.9104,13,0.094632,326,1.0000,111.2139
1001,110.9199,9,0.094532,326,,
1002,110.9791,9,0.094432,326,,
1003,111.1003,10,0.094321,326,,
1004,111.0944,10,0.094210,326,,
1005,110.8938,11,0.094089,326,,
1006,111.5753,10,0.093979,326,,
1007,110.1711,11,0.093858,326,,
1008,110.8753,11,0.093738,326,,
1009,110.4927,10,0.093629,326,,
1010,110.1359,10,0.093520,326,,
1011,110.8220,10,0.093411,326,,
1012,109.7096,16,0.093238,326,,
1013,107.8726,10,0.093130,326,,
1014,102.9519,14,0.092979,326,,
1015,105.8059,11,0.092861,326,,
1016,110.6321,12,0.092733,326,,
1017,111.1081,9,0.092637,326,,
1018,111.1150,10,0.092530,326,,
1019,105.4614,11,0.092413,326,,
1020,111.0656,9,0.092318,326,,
1021,102.5510,19,0.092117,326,,
1022,110.1060,10,0.092012,326,,
1023,110.1629,10,0.091907,326,,
1024,110.1566,10,0.091803,326,,
1025,110.0670,11,0.091688,326,,
1026,111.7570,13,0.091553,326,,
1027,110.1628,11,0.091439,326,,
1028,109.7238,8,0.091356,326,,
1029,110.3216,10,0.091253,326,,
1030,111.1117,9,0.091160,326,,
1031,102.4739,17,0.090985,326,,
1032,110.9472,9,0.090893,326,,
1033,110.2484,10,0.090791,326,,
1034,111.1416,12,0.090669,326,,
1035,110.3696,10,0.090567,326,,
1036,109.9169,10,0.090466,326,,
1037,110.0331,11,0.090355,326,,
1038,111.4688,9,0.090264,326,,
1039,110.3053,11,0.090154,326,,
1040,110.1634,12,0.090033,326,,
1041,110.0762,11,0.089923,326,,
1042,110.0242,10,0.089824,326,,
1043,109.8996,13,0.089694,326,,
1044,111.6840,10,0.089595,326,,
1045,110.1463,11,0.089487,326,,
1046,110.2908,11,0.089378,326,,
1047,110.3024,10,0.089280,326,,
1048,105.9205,12,0.089162,326,,
1049,110.7557,13,0.089035,326,,
1050,108.8233,11,0.088928,326,1.0000,111.1501
1051,110.6370,12,0.088811,326,,
1052,110.8860,9,0.088724,326,,
1053,110.9391,9,0.088637,326,,
1054,110.6522,9,0.088550,326,,
1055,110.9089,9,0.088464,326,,
1056,110.9195,9,0.088377,326,,
1057,111.5744,10,0.088281,326,,
1058,111.1028,9,0.088195,326,,
1059,111.7326,10,0.088100,326,,
1060,111.2804,9,0.088014,326,,
1061,110.9722,9,0.087929,326,,
1062,111.0609,9,0.087844,326,,
1063,110.5473,11,0.087740,326,,
1064,110.6533,11,0.087636,326,,
1065,109.5713,9,0.087551,326,,
1066,111.0110,9,0.087467,326,,
1067,111.3361,9,0.087383,326,,
1068,110.9761,10,0.087290,326,,
1069,111.1497,9,0.087206,326,,
1070,109.5694,9,0.087122,326,,
1071,106.5715,11,0.087020,326,,
1072,111.4025,10,0.086928,326,,
1073,109.7504,10,0.086835,326,,
1074,110.8614,9,0.086753,326,,
1075,112.1451,11,0.086652,326,,
1076,110.9774,9,0.086569,326,,
1077,110.8912,9,0.086487,326,,
1078,107.7985,12,0.086378,326,,
1079,109.5690,8,0.086305,326,,
1080,110.7474,10,0.086215,326,,
1081,110.9754,9,0.086133,326,,
1082,110.9754,9,0.086052,326,,
1083,110.9749,9,0.085971,326,,
1084,110.9549,9,0.085890,326,,
1085,111.0666,9,0.085809,326,,
1086,110.8844,9,0.085729,326,,
1087,111.3489,9,0.085649,326,,
1088,111.1000,9,0.085569,326,,
1089,109.2493,11,0.085471,326,,
1090,111.4614,11,0.085373,326,,
1091,110.8650,9,0.085294,326,,
1092,111.2797,9,0.085215,326,,
1093,110.9505,9,0.085135,326,,
1094,111.3600,10,0.085048,326,,
1095,111.9403,11,0.084952,326,,
1096,108.6181,13,0.084838,326,,
1097,111.0211,9,0.084760,326,,
1098,110.9621,12,0.084656,326,,
1099,111.7113,10,0.084569,326,,
1100,110.3003,10,0.084483,326,1.0000,111.1264
1101,111.0132,9,0.084405,326,,
1102,110.9721,9,0.084328,326,,
1103,111.1734,11,0.084234,326,,
1104,111.2991,9,0.084157,326,,
1105,110.9012,9,0.084080,326,,
1106,110.2248,12,0.083978,326,,
1107,111.3699,14,0.083859,326,,
1108,111.1110,9,0.083783,326,,
1109,110.8078,9,0.083707,326,,
1110,110.8811,9,0.083631,326,,
1111,109.5904,12,0.083531,326,,
1112,111.7548,12,0.083430,326,,
1113,110.9189,9,0.083355,326,,
1114,111.0883,9,0.083280,326,,
1115,110.7468,9,0.083205,326,,
1116,110.9331,9,0.083131,326,,
1117,111.5809,10,0.083048,326,,
1118,111.4250,10,0.082966,326,,
1119,110.8945,9,0.082891,326,,
1120,111.6401,11,0.082801,326,,
1121,111.1097,9,0.082727,326,,
1122,111.4282,10,0.082646,326,,
1123,111.1522,9,0.082572,326,,
1124,110.9626,9,0.082499,326,,
1125,111.2804,9,0.082426,326,,
1126,111.7424,12,0.082329,326,,
1127,112.5258,12,0.082232,326,,
1128,110.9912,9,0.082160,326,,
1129,111.3039,10,0.082079,326,,
1130,111.0893,9,0.082007,326,,
1131,111.1325,10,0.081927,326,,
1132,111.0933,9,0.081856,326,,
1133,112.6067,13,0.081752,326,,
1134,111.0849,9,0.081681,326,,
1135,111.0375,10,0.081602,326,,
1136,110.7928,9,0.081531,326,,
1137,110.9165,9,0.081460,326,,
1138,110.9417,9,0.081389,326,,
1139,110.8708,9,0.081319,326,,
1140,110.8939,10,0.081240,326,,
1141,110.9369,9,0.081170,326,,
1142,111.7094,10,0.081092,326,,
1143,111.1198,9,0.081022,326,,
1144,110.9113,11,0.080937,326,,
1145,110.8633,10,0.080860,326,,
1146,110.8471,9,0.080791,326,,
1147,111.2584,9,0.080721,326,,
1148,110.9536,10,0.080645,326,,
1149,111.1023,9,0.080576,326,,
1150,111.0768,10,0.080500,326,1.0000,111.1542
1151,110.9771,9,0.080431,326,,
1152,111.1840,9,0.080363,326,,
1153,112.2384,11,0.080279,326,,
1154,111.1601,9,0.080211,326,,
1155,111.2552,9,0.080143,326,,
1156,111.0010,12,0.080053,327,,
1157,111.2991,9,0.079985,327,,
1158,110.7273,10,0.079911,327,,
1159,104.0643,17,0.079784,327,,
1160,110.8712,11,0.079702,327,,
1161,110.8996,10,0.079628,327,,
1162,111.0649,14,0.079524,327,,
1163,111.3226,9,0.079458,327,,
1164,110.9555,10,0.079384,327,,
1165,110.8587,10,0.079311,327,,
1166,111.0154,9,0.079245,327,,
1167,110.7627,10,0.079172,327,,
1168,110.7800,11,0.079092,327,,
1169,111.2620,9,0.079027,327,,
1170,111.2232,9,0.078961,327,,
1171,110.8811,10,0.078889,327,,
1172,111.1061,9,0.078824,327,,
1173,107.0064,13,0.078731,327,,
1174,111.2555,11,0.078652,327,,
1175,109.9765,11,0.078573,327,,
1176,110.9647,10,0.078502,327,,
1177,110.9448,10,0.078430,327,,
1178,111.1725,9,0.078367,327,,
1179,111.7643,12,0.078282,327,,
1180,109.5161,10,0.078211,327,,
1181,110.8026,10,0.078141,327,,
1182,110.9870,10,0.078070,327,,
1183,108.7440,11,0.077993,327,,
1184,110.8865,11,0.077916,327,,
1185,110.8869,9,0.077854,327,,
1186,110.5655,10,0.077784,327,,
1187,109.1746,11,0.077708,327,,
1188,110.6576,12,0.077625,327,,
1189,110.0530,10,0.077556,327,,
1190,110.3315,10,0.077487,327,,
1191,110.0827,10,0.077418,327,,
1192,110.1670,10,0.077350,327,,
1193,110.8124,10,0.077282,327,,
1194,103.0410,15,0.077179,327,,
1195,110.1740,11,0.077105,327,,
1196,111.1169,10,0.077037,327,,
1197,110.3647,10,0.076970,327,,
1198,110.9050,11,0.076896,327,,
1199,111.0602,11,0.076822,327,,
1200,110.4459,10,0.076755,327,1.0000,110.4504
1201,109.9942,10,0.076688,327,,
1202,110.4814,10,0.076621,327,,
1203,110.9635,11,0.076548,327,,
1204,110.1563,10,0.076482,327,,
1205,109.6452,9,0.076422,327,,
1206,110.0517,10,0.076356,327,,
1207,111.6199,12,0.076277,327,,
1208,111.6780,12,0.076199,327,,
1209,102.9114,24,0.076042,327,,
1210,111.3427,11,0.075971,327,,
1211,110.4612,10,0.075906,327,,
1212,110.0832,10,0.075841,327,,
1213,110.1246,12,0.075764,327,,
1214,110.5003,11,0.075693,327,,
1215,110.1910,10,0.075629,327,,
1216,110.0596,10,0.075565,327,,
1217,111.0565,9,0.075507,327,,
1218,110.9337,9,0.075450,327,,
1219,111.1366,9,0.075393,327,,
1220,109.0109,10,0.075329,327,,
1221,110.9196,9,0.075272,327,,
1222,110.7370,9,0.075216,327,,
1223,110.9817,9,0.075159,327,,
1224,111.2383,9,0.075102,327,,
1225,110.9056,10,0.075040,327,,
1226,111.3837,10,0.074977,327,,
1227,110.9397,9,0.074921,327,,
1228,110.7997,9,0.074865,327,,
1229,111.0552,9,0.074809,327,,
1230,110.7731,9,0.074753,327,,
1231,110.9252,10,0.074692,327,,
1232,109.5539,9,0.074636,327,,
1233,111.8265,10,0.074575,327,,
1234,111.0345,9,0.074519,327,,
1235,109.1112,10,0.074458,327,,
1236,111.1880,9,0.074403,327,,
1237,111.1658,10,0.074342,327,,
1238,110.8283,9,0.074288,327,,
1239,111.7165,10,0.074227,327,,
1240,111.2982,9,0.074172,327,,
1241,109.0465,10,0.074112,327,,
1242,110.8223,9,0.074058,327,,
1243,111.1874,9,0.074004,327,,
1244,105.9355,13,0.073926,328,,
1245,111.1367,9,0.073872,328,,
1246,111.3623,12,0.073801,328,,
1247,110.8325,9,0.073747,328,,
1248,107.7887,10,0.073688,328,,
1249,110.9284,9,0.073635,328,,
1250,111.1199,9,0.073581,328,1.0000,111.0445
1251,111.1675,9,0.073528,328,,
1252,111.0046,10,0.073470,328,,
1253,110.8807,9,0.073417,328,,
1254,111.0441,9,0.073364,328,,
1255,110.8730,9,0.073312,328,,
1256,111.0324,10,0.073254,328,,
1257,110.7331,11,0.073190,328,,
1258,111.1487,9,0.073138,328,,
1259,111.1376,9,0.073086,328,,
1260,111.1087,9,0.073034,328,,
1261,111.1199,9,0.072982,328,,
1262,110.8608,9,0.072930,328,,
1263,111.1318,9,0.072879,328,,
1264,110.9654,9,0.072827,328,,
1265,110.8608,9,0.072776,328,,
1266,111.0574,9,0.072725,328,,
1267,108.0368,11,0.072663,328,,
1268,110.8675,9,0.072612,328,,
1269,111.4717,9,0.072561,328,,
1270,110.9406,9,0.072510,328,,
1271,111.1464,9,0.072459,328,,
1272,108.2129,11,0.072398,328,,
1273,111.2823,11,0.072336,328,,
1274,110.9135,9,0.072286,328,,
1275,109.5584,15,0.072203,328,,
1276,111.3110,9,0.072153,328,,
1277,110.7775,12,0.072086,328,,
1278,-102.1128,14,0.072009,328,,
1279,111.1113,9,0.071960,328,,
1280,111.3038,9,0.071910,328,,
1281,110.9727,9,0.071861,328,,
1282,110.2717,10,0.071807,328,,
1283,105.7847,11,0.071747,328,,
1284,110.9351,9,0.071698,328,,
1285,110.9364,9,0.071649,328,,
1286,110.7353,9,0.071600,328,,
1287,110.8965,9,0.071552,328,,
1288,110.9414,9,0.071503,328,,
1289,107.1619,12,0.071439,328,,
1290,111.0950,9,0.071391,328,,
1291,111.1459,9,0.071343,328,,
1292,111.8339,10,0.071289,328,,
1293,110.7474,9,0.071242,328,,
1294,112.2896,11,0.071183,328,,
1295,111.0729,9,0.071136,328,,
1296,111.0753,10,0.071083,328,,
1297,110.9034,9,0.071036,328,,
1298,110.9723,9,0.070988,328,,
1299,111.0583,11,0.070931,328,,
1300,109.5589,9,0.070884,328,1.0000,111.0831
1301,110.9312,9,0.070837,328,,
1302,110.9188,10,0.070785,328,,
1303,111.0952,9,0.070738,328,,
1304,111.3102,9,0.070691,328,,
1305,110.8078,9,0.070645,328,,
1306,110.9554,9,0.070598,328,,
1307,109.6434,9,0.070552,328,,
1308,111.0855,9,0.070506,328,,
1309,110.9607,9,0.070460,328,,
1310,111.4281,11,0.070404,328,,
1311,110.8830,9,0.070358,328,,
1312,112.5659,11,0.070302,328,,
1313,111.9368,13,0.070236,328,,
1314,111.6962,10,0.070185,328,,
1315,110.9505,9,0.070140,328,,
1316,110.8697,9,0.070095,328,,
1317,110.8759,9,0.070050,328,,
1318,111.1449,9,0.070005,328,,
1319,110.8640,9,0.069960,328,,
1320,111.0606,10,0.069910,328,,
1321,111.5612,10,0.069860,328,,
1322,111.0654,10,0.069810,328,,
1323,111.0148,9,0.069766,328,,
1324,110.8878,9,0.069722,328,,
1325,110.9532,9,0.069677,328,,
1326,111.1952,9,0.069633,328,,
1327,111.6972,10,0.069584,328,,
1328,111.8009,10,0.069535,328,,
1329,111.1424,9,0.069491,328,,
1330,111.0696,9,0.069447,328,,
1331,111.0596,9,0.069404,328,,
1332,110.9592,9,0.069360,328,,
1333,111.1246,9,0.069317,328,,
1334,110.9012,9,0.069273,328,,
1335,111.0735,9,0.069230,328,,
1336,110.7639,9,0.069187,328,,
1337,110.7507,9,0.069143,328,,
1338,108.0677,11,0.069091,328,,
1339,108.0391,11,0.069038,328,,
1340,110.9373,9,0.068996,328,,
1341,110.9047,9,0.068953,328,,
1342,110.8495,10,0.068906,328,,
1343,111.0762,10,0.068858,328,,
1344,111.0492,9,0.068816,328,,
1345,110.9465,9,0.068774,328,,
1346,111.1092,9,0.068732,328,,
1347,110.8690,9,0.068690,328,,
1348,110.7915,9,0.068647,328,,
1349,111.2541,9,0.068606,328,,
1350,112.3278,14,0.068541,328,1.0000,111.0762
1351,111.3088,13,0.068480,328,,
1352,111.2806,9,0.068439,328,,
1353,111.8617,11,0.068388,328,,
1354,110.9669,9,0.068347,328,,
1355,110.6344,12,0.068292,328,,
1356,111.6512,10,0.068246,328,,
1357,111.4355,10,0.068201,328,,
1358,110.9811,9,0.068160,328,,
1359,109.6069,14,0.068096,328,,
1360,111.7252,11,0.068047,328,,
1361,110.8503,9,0.068006,328,,
1362,111.4673,9,0.067966,328,,
1363,111.1196,9,0.067925,328,,
1364,110.9576,9,0.067885,328,,
1365,110.8283,9,0.067845,328,,
1366,110.8999,9,0.067805,328,,
1367,111.0474,9,0.067765,328,,
1368,110.3981,11,0.067716,328,,
1369,110.9414,9,0.067676,328,,
1370,112.4252,11,0.067628,328,,
1371,106.3392,10,0.067584,328,,
1372,110.9012,9,0.067544,328,,
1373,111.1922,10,0.067500,328,,
1374,111.0782,9,0.067461,328,,
1375,110.9084,9,0.067422,328,,
1376,110.9148,9,0.067382,328,,
1377,106.4493,10,0.067339,328,,
1378,111.4245,12,0.067287,328,,
1379,110.9700,11,0.067240,328,,
1380,110.8675,9,0.067201,328,,
1381,110.7932,9,0.067162,328,,
1382,110.0513,13,0.067107,328,,
1383,111.0310,9,0.067068,328,,
1384,110.4602,11,0.067021,328,,
1385,110.8999,9,0.066983,328,,
1386,110.7860,9,0.066945,328,,
1387,109.4340,8,0.066911,328,,
1388,111.6167,10,0.066869,328,,
1389,111.0822,9,0.066831,328,,
1390,111.3521,9,0.066793,328,,
1391,110.7777,11,0.066747,328,,
1392,110.8825,9,0.066709,328,,
1393,111.3790,10,0.066668,328,,
1394,110.4118,11,0.066622,328,,
1395,111.2524,12,0.066572,328,,
1396,111.1290,9,0.066535,328,,
1397,110.9626,9,0.066498,328,,
1398,109.6013,8,0.066465,328,,
1399,110.8655,9,0.066428,328,,
1400,110.9060,9,0.066391,328,1.0000,111.0734
1401,111.4524,11,0.066346,328,,
1402,110.8303,9,0.066309,328,,
1403,110.8695,9,0.066272,328,,
1404,110.9534,9,0.066236,328,,
1405,110.9622,9,0.066199,328,,
1406,111.1023,9,0.066163,328,,
1407,110.9981,9,0.066126,328,,
1408,110.8345,9,0.066090,328,,
1409,111.0718,9,0.066054,328,,
1410,111.6817,10,0.066014,328,,
1411,111.0019,9,0.065978,328,,
1412,106.5393,11,0.065934,328,,
1413,110.7589,9,0.065898,328,,
1414,109.7274,10,0.065859,328,,
1415,109.3560,9,0.065823,328,,
1416,107.7075,13,0.065772,328,,
1417,110.8949,9,0.065736,328,,
1418,110.6468,12,0.065689,328,,
1419,110.9377,9,0.065654,328,,
1420,111.3594,9,0.065619,328,,
1421,111.6967,10,0.065580,328,,
1422,110.9080,10,0.065541,328,,
1423,108.7654,12,0.065494,329,,
1424,110.8488,9,0.065459,329,,
1425,111.9312,11,0.065417,329,,
1426,110.9647,9,0.065382,329,,
1427,110.8836,11,0.065340,329,,
1428,110.8608,9,0.065305,329,,
1429,110.9368,9,0.065271,329,,
1430,110.7731,9,0.065237,329,,
1431,111.1272,9,0.065203,329,,
1432,110.8217,9,0.065168,329,,
1433,111.8381,10,0.065130,329,,
1434,110.9350,9,0.065096,329,,
1435,108.9794,10,0.065059,329,,
1436,110.3676,11,0.065017,329,,
1437,110.6907,10,0.064980,329,,
1438,110.9471,10,0.064943,329,,
1439,110.7385,9,0.064909,329,,
1440,111.2027,9,0.064875,329,,
